JeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,ReplacementCost
213,CO-1420-5472,Manning School,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
213,CO-1420-5472,Manning School,04_campus upgrade,Furniture upgrades,,0.419354839,
213,CO-1420-5472,Manning School,04_campus upgrade,Improve drop-off / pick-up zone,,1,
213,CO-1420-5472,Manning School,04_campus upgrade,New outdoor classroom,,0,
213,CO-1420-5472,Manning School,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
213,CO-1420-5472,Manning School,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
213,CO-1420-5472,Manning School,04_campus upgrade,Resurface asphalt,,,
213,CO-1420-5472,Manning School,04_campus upgrade,Resurface concrete,,,
213,CO-1420-5472,Manning School,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
213,CO-1420-5472,Manning School,05_Modernization,Modernize admin,,0.605555556,
213,CO-1420-5472,Manning School,05_Modernization,Modernize classrooms,,0.738649306,
213,CO-1420-5472,Manning School,05_Modernization,Modernize gym / assembly space,,0.516666667,
213,CO-1420-5472,Manning School,05_Modernization,Modernize kitchen,,,
213,CO-1420-5472,Manning School,05_Modernization,Modernize cafeteria,,0.639583333,
213,CO-1420-5472,Manning School,05_Modernization,Modernize multipurpose room,,Does not apply,
213,CO-1420-5472,Manning School,05_Modernization,Heavily modernize restrooms,,0.666666667,
213,CO-1420-5472,Manning School,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.621590909,
213,CO-1420-5472,Manning School,05_Modernization,Lightly modernize corridors,,0.6,
213,CO-1420-5472,Manning School,05_Modernization,Lightly modernize entry lobby,,0.875,
213,CO-1420-5472,Manning School,05_Modernization,Lightly modernize library/media center,,,
213,CO-1420-5472,Manning School,04_campus upgrade,Security package,,0.725833333,
214,CO-1420-6330,North Arvada MS,00_general,ADA compliance,,,
214,CO-1420-6330,North Arvada MS,01_new construction,Demolition,,,
214,CO-1420-6330,North Arvada MS,01_new construction,New construction ES,,,
214,CO-1420-6330,North Arvada MS,01_new construction,New construction HS,,,
214,CO-1420-6330,North Arvada MS,01_new construction,New construction K-8,,,
214,CO-1420-6330,North Arvada MS,01_new construction,New construction MS,,,
214,CO-1420-6330,North Arvada MS,01_new construction,New auditorium,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Add shade structure(s),,1,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Campus landscaping upgrade,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Parking lot expansion,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Furniture upgrades,,0.45,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Improve drop-off / pick-up zone,,1,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,New outdoor classroom,,0,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Resurface asphalt,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Resurface concrete,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize admin,,0.933333333,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize classrooms,,0.699361645,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize gym / assembly space,,0.685,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize kitchen,,,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize cafeteria,,0.614583333,
214,CO-1420-6330,North Arvada MS,05_Modernization,Modernize multipurpose room,,Does not apply,
214,CO-1420-6330,North Arvada MS,05_Modernization,Heavily modernize restrooms,,0.666666667,
214,CO-1420-6330,North Arvada MS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.815909091,
214,CO-1420-6330,North Arvada MS,05_Modernization,Lightly modernize corridors,,1,
214,CO-1420-6330,North Arvada MS,05_Modernization,Lightly modernize entry lobby,,0.925,
214,CO-1420-6330,North Arvada MS,05_Modernization,Lightly modernize library/media center,,,
214,CO-1420-6330,North Arvada MS,04_campus upgrade,Security package,,0.7775,
215,CO-1420-6470,Oberon MS,00_general,ADA compliance,,,
215,CO-1420-6470,Oberon MS,01_new construction,Demolition,,,
215,CO-1420-6470,Oberon MS,01_new construction,New construction ES,,,
215,CO-1420-6470,Oberon MS,01_new construction,New construction HS,,,
215,CO-1420-6470,Oberon MS,01_new construction,New construction K-8,,,
215,CO-1420-6470,Oberon MS,01_new construction,New construction MS,,,
215,CO-1420-6470,Oberon MS,01_new construction,New auditorium,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Add shade structure(s),,0,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Campus landscaping upgrade,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Parking lot expansion,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.9,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Furniture upgrades,,0.325,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Improve drop-off / pick-up zone,,0.675,
215,CO-1420-6470,Oberon MS,04_campus upgrade,New outdoor classroom,,1,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Resurface asphalt,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Resurface concrete,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize admin,,0.716666667,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize classrooms,,0.625902778,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize gym / assembly space,,0.666666667,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize kitchen,,,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize cafeteria,,0.65625,
215,CO-1420-6470,Oberon MS,05_Modernization,Modernize multipurpose room,,Does not apply,
215,CO-1420-6470,Oberon MS,05_Modernization,Heavily modernize restrooms,,0.333333333,
215,CO-1420-6470,Oberon MS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.649242424,
215,CO-1420-6470,Oberon MS,05_Modernization,Lightly modernize corridors,,0.6,
215,CO-1420-6470,Oberon MS,05_Modernization,Lightly modernize entry lobby,,1,
215,CO-1420-6470,Oberon MS,05_Modernization,Lightly modernize library/media center,,,
215,CO-1420-6470,Oberon MS,04_campus upgrade,Security package,,0.762857143,
216,CO-1420-8381,Summit Ridge MS,00_general,ADA compliance,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,Demolition,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,New construction ES,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,New construction HS,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,New construction K-8,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,New construction MS,,,
216,CO-1420-8381,Summit Ridge MS,01_new construction,New auditorium,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Add shade structure(s),,0,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Campus landscaping upgrade,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Parking lot expansion,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Furniture upgrades,,0.675,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Improve drop-off / pick-up zone,,0.875,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,New outdoor classroom,,0,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Playground replacement (ages 2-5),,0,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Playground replacement (ages 5-12),,0,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Resurface asphalt,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Resurface concrete,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize admin,,0.783333333,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize classrooms,,0.705399306,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize gym / assembly space,,0.658333333,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize kitchen,,,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize cafeteria,,0.402083333,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Modernize multipurpose room,,Does not apply,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Heavily modernize restrooms,,1,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.872727273,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Lightly modernize corridors,,0.75,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Lightly modernize entry lobby,,0.733333333,
216,CO-1420-8381,Summit Ridge MS,05_Modernization,Lightly modernize library/media center,,,
216,CO-1420-8381,Summit Ridge MS,04_campus upgrade,Security package,,0.80797619,
217,CO-1420-9299,Wayne Carle MS,00_general,ADA compliance,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,Demolition,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,New construction ES,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,New construction HS,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,New construction K-8,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,New construction MS,,,
217,CO-1420-9299,Wayne Carle MS,01_new construction,New auditorium,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Add shade structure(s),,0,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Campus landscaping upgrade,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Parking lot expansion,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Furniture upgrades,,0.290322581,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Improve drop-off / pick-up zone,,0.75,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,New outdoor classroom,,1,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Playground replacement (ages 2-5),,0,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Playground replacement (ages 5-12),,0,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Resurface asphalt,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Resurface concrete,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize admin,,0.666666667,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize classrooms,,0.638409722,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize gym / assembly space,,0.735,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize kitchen,,,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize cafeteria,,1,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Modernize multipurpose room,,Does not apply,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Heavily modernize restrooms,,1,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.786742424,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Lightly modernize corridors,,1,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Lightly modernize entry lobby,,0.516666667,
217,CO-1420-9299,Wayne Carle MS,05_Modernization,Lightly modernize library/media center,,,
217,CO-1420-9299,Wayne Carle MS,04_campus upgrade,Security package,,0.874642857,
218,CO-1420-9428,West Jefferson MS,00_general,ADA compliance,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,Demolition,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,New construction ES,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,New construction HS,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,New construction K-8,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,New construction MS,,,
218,CO-1420-9428,West Jefferson MS,01_new construction,New auditorium,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Add shade structure(s),,0,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Campus landscaping upgrade,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Parking lot expansion,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Furniture upgrades,,0.675,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,New outdoor classroom,,1,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Resurface asphalt,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Resurface concrete,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize admin,,0.738888889,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize classrooms,,0.685034402,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize gym / assembly space,,0.681666667,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize kitchen,,,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize cafeteria,,0.875,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Modernize multipurpose room,,Does not apply,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Heavily modernize restrooms,,1,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.812878788,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Lightly modernize corridors,,0.6,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Lightly modernize entry lobby,,0.625,
218,CO-1420-9428,West Jefferson MS,05_Modernization,Lightly modernize library/media center,,,
218,CO-1420-9428,West Jefferson MS,04_campus upgrade,Security package,,0.6325,
221,,Mount Evans OELS,00_general,ADA compliance,,,
221,,Mount Evans OELS,01_new construction,Demolition,,,
221,,Mount Evans OELS,01_new construction,New construction ES,,,
221,,Mount Evans OELS,01_new construction,New construction HS,,,
221,,Mount Evans OELS,01_new construction,New construction K-8,,,
221,,Mount Evans OELS,01_new construction,New construction MS,,,
221,,Mount Evans OELS,01_new construction,New auditorium,,,
221,,Mount Evans OELS,04_campus upgrade,Add shade structure(s),,,
221,,Mount Evans OELS,04_campus upgrade,Campus landscaping upgrade,,,
221,,Mount Evans OELS,04_campus upgrade,Parking lot expansion,,,
221,,Mount Evans OELS,04_campus upgrade,"Front of school branding, landscape upgrades",,,
221,,Mount Evans OELS,04_campus upgrade,Furniture upgrades,,,
221,,Mount Evans OELS,04_campus upgrade,Improve drop-off / pick-up zone,,,
221,,Mount Evans OELS,04_campus upgrade,New outdoor classroom,,,
221,,Mount Evans OELS,04_campus upgrade,Playground replacement (ages 2-5),,,
221,,Mount Evans OELS,04_campus upgrade,Playground replacement (ages 5-12),,,
221,,Mount Evans OELS,04_campus upgrade,Resurface asphalt,,,
221,,Mount Evans OELS,04_campus upgrade,Resurface concrete,,,
221,,Mount Evans OELS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
221,,Mount Evans OELS,05_Modernization,Modernize admin,,,
221,,Mount Evans OELS,05_Modernization,Modernize classrooms,,,
221,,Mount Evans OELS,05_Modernization,Modernize gym / assembly space,,,
221,,Mount Evans OELS,05_Modernization,Modernize kitchen,,,
221,,Mount Evans OELS,05_Modernization,Modernize cafeteria,,,
221,,Mount Evans OELS,05_Modernization,Modernize multipurpose room,,,
221,,Mount Evans OELS,05_Modernization,Heavily modernize restrooms,,,
221,,Mount Evans OELS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
221,,Mount Evans OELS,05_Modernization,Lightly modernize corridors,,,
221,,Mount Evans OELS,05_Modernization,Lightly modernize entry lobby,,,
221,,Mount Evans OELS,05_Modernization,Lightly modernize library/media center,,,
221,,Mount Evans OELS,04_campus upgrade,Security package,,#N/A,
222,,Windy Peak OELS,00_general,ADA compliance,,,
222,,Windy Peak OELS,01_new construction,Demolition,,,
222,,Windy Peak OELS,01_new construction,New construction ES,,,
222,,Windy Peak OELS,01_new construction,New construction HS,,,
222,,Windy Peak OELS,01_new construction,New construction K-8,,,
222,,Windy Peak OELS,01_new construction,New construction MS,,,
222,,Windy Peak OELS,01_new construction,New auditorium,,,
222,,Windy Peak OELS,04_campus upgrade,Add shade structure(s),,,
222,,Windy Peak OELS,04_campus upgrade,Campus landscaping upgrade,,,
222,,Windy Peak OELS,04_campus upgrade,Parking lot expansion,,,
222,,Windy Peak OELS,04_campus upgrade,"Front of school branding, landscape upgrades",,,
222,,Windy Peak OELS,04_campus upgrade,Furniture upgrades,,,
222,,Windy Peak OELS,04_campus upgrade,Improve drop-off / pick-up zone,,,
222,,Windy Peak OELS,04_campus upgrade,New outdoor classroom,,,
222,,Windy Peak OELS,04_campus upgrade,Playground replacement (ages 2-5),,,
222,,Windy Peak OELS,04_campus upgrade,Playground replacement (ages 5-12),,,
222,,Windy Peak OELS,04_campus upgrade,Resurface asphalt,,,
222,,Windy Peak OELS,04_campus upgrade,Resurface concrete,,,
222,,Windy Peak OELS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
222,,Windy Peak OELS,05_Modernization,Modernize admin,,,
222,,Windy Peak OELS,05_Modernization,Modernize classrooms,,,
222,,Windy Peak OELS,05_Modernization,Modernize gym / assembly space,,,
222,,Windy Peak OELS,05_Modernization,Modernize kitchen,,,
222,,Windy Peak OELS,05_Modernization,Modernize cafeteria,,,
222,,Windy Peak OELS,05_Modernization,Modernize multipurpose room,,,
222,,Windy Peak OELS,05_Modernization,Heavily modernize restrooms,,,
222,,Windy Peak OELS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
222,,Windy Peak OELS,05_Modernization,Lightly modernize corridors,,,
222,,Windy Peak OELS,05_Modernization,Lightly modernize entry lobby,,,
222,,Windy Peak OELS,05_Modernization,Lightly modernize library/media center,,,
222,,Windy Peak OELS,04_campus upgrade,Security package,,#N/A,
301,CO-1420-0370,Arvada HS,00_general,ADA compliance,,,
301,CO-1420-0370,Arvada HS,01_new construction,Demolition,,,
301,CO-1420-0370,Arvada HS,01_new construction,New construction ES,,,
301,CO-1420-0370,Arvada HS,01_new construction,New construction HS,,,
301,CO-1420-0370,Arvada HS,01_new construction,New construction K-8,,,
301,CO-1420-0370,Arvada HS,01_new construction,New construction MS,,,
301,CO-1420-0370,Arvada HS,01_new construction,New auditorium,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Add shade structure(s),,0,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Campus landscaping upgrade,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Parking lot expansion,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Furniture upgrades,,0.45,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.875,
301,CO-1420-0370,Arvada HS,04_campus upgrade,New outdoor classroom,,0,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Resurface asphalt,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Resurface concrete,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize admin,,0.933333333,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize classrooms,,0.713697917,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize gym / assembly space,,0.784069767,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize kitchen,,,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize cafeteria,,0.695833333,
301,CO-1420-0370,Arvada HS,05_Modernization,Modernize multipurpose room,,Does not apply,
301,CO-1420-0370,Arvada HS,05_Modernization,Heavily modernize restrooms,,1,
301,CO-1420-0370,Arvada HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.636363636,
301,CO-1420-0370,Arvada HS,05_Modernization,Lightly modernize corridors,,1,
301,CO-1420-0370,Arvada HS,05_Modernization,Lightly modernize entry lobby,,1,
301,CO-1420-0370,Arvada HS,05_Modernization,Lightly modernize library/media center,,,
301,CO-1420-0370,Arvada HS,04_campus upgrade,Security package,,0.780595238,
302,CO-1420-0378,Arvada West HS,00_general,ADA compliance,,,
302,CO-1420-0378,Arvada West HS,01_new construction,Demolition,,,
302,CO-1420-0378,Arvada West HS,01_new construction,New construction ES,,,
302,CO-1420-0378,Arvada West HS,01_new construction,New construction HS,,,
302,CO-1420-0378,Arvada West HS,01_new construction,New construction K-8,,,
302,CO-1420-0378,Arvada West HS,01_new construction,New construction MS,,,
302,CO-1420-0378,Arvada West HS,01_new construction,New auditorium,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Add shade structure(s),,0,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Campus landscaping upgrade,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Parking lot expansion,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Furniture upgrades,,0.45,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Improve drop-off / pick-up zone,,1,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,New outdoor classroom,,0,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Resurface asphalt,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Resurface concrete,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize admin,,0.733333333,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize classrooms,,0.696302083,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize gym / assembly space,,0.791666667,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize kitchen,,,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize cafeteria,,0.835416667,
302,CO-1420-0378,Arvada West HS,05_Modernization,Modernize multipurpose room,,Does not apply,
302,CO-1420-0378,Arvada West HS,05_Modernization,Heavily modernize restrooms,,1,
302,CO-1420-0378,Arvada West HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.8125,
302,CO-1420-0378,Arvada West HS,05_Modernization,Lightly modernize corridors,,1,
302,CO-1420-0378,Arvada West HS,05_Modernization,Lightly modernize entry lobby,,1,
302,CO-1420-0378,Arvada West HS,05_Modernization,Lightly modernize library/media center,,,
302,CO-1420-0378,Arvada West HS,04_campus upgrade,Security package,,0.811071429,
303,CO-1420-0664,Bear Creek HS,00_general,ADA compliance,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,Demolition,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,New construction ES,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,New construction HS,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,New construction K-8,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,New construction MS,,,
303,CO-1420-0664,Bear Creek HS,01_new construction,New auditorium,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Add shade structure(s),,0,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Campus landscaping upgrade,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Parking lot expansion,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Furniture upgrades,,0.290322581,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Improve drop-off / pick-up zone,,1,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,New outdoor classroom,,0,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Resurface asphalt,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Resurface concrete,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize admin,,0.866666667,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize classrooms,,0.671524306,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize gym / assembly space,,0.715,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize kitchen,,,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize cafeteria,,0.71875,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Modernize multipurpose room,,Does not apply,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Heavily modernize restrooms,,0.666666667,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.747348485,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Lightly modernize corridors,,0.8,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Lightly modernize entry lobby,,1,
303,CO-1420-0664,Bear Creek HS,05_Modernization,Lightly modernize library/media center,,,
303,CO-1420-0664,Bear Creek HS,04_campus upgrade,Security package,,0.835,
304,CO-1420-0965,Brady Exploration School,00_general,ADA compliance,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,Demolition,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,New construction ES,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,New construction HS,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,New construction K-8,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,New construction MS,,,
304,CO-1420-0965,Brady Exploration School,01_new construction,New auditorium,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Add shade structure(s),,0,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Campus landscaping upgrade,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Parking lot expansion,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
