Jeffco Facility ID,Unique ID,Comment ID,School Name,Respondent Role,Category,Rating,Comment
112,CO-1420-2496,517,Edgewater ES,Facility Manager,Teaching Space,4,
112,CO-1420-2496,518,Edgewater ES,School Leader,Water Intrusion,1,"Our electric room floods when there is a lot of rain. This seems extremely dangerous with the electricity and water in the same room. Also, our brick walls on our lower floor are failing and disintegrating from water. If a French drain were to be out in where the drain from the roof empties to a garden near the building, this would probably help greatly. "
112,CO-1420-2496,519,Edgewater ES,School Leader,Water Intrusion,1,"The inside brick walls in Hallway B are crumbling. I think this is due to a drain near the building from the HVAC system on the roof. "
112,CO-1420-2496,520,Edgewater ES,Facility Manager,Water Intrusion,1,"There is obvious water damage on several of the walls downstairs. Though my most significant is the occasional flooding in the electrical room. When I checked it one day to find the floor covered in water, I put in a work order, but was told this has been an ongoing issue for years. Still, it seems potentially hazardous."
112,CO-1420-2496,521,Edgewater ES,School Leader,Outdoor Amenities,4,
112,CO-1420-2496,522,Edgewater ES,School Leader,Outdoor Amenities,5,
112,CO-1420-2496,523,Edgewater ES,Facility Manager,Outdoor Amenities,4,
112,CO-1420-2496,524,Edgewater ES,School Leader,Overall Condition,3,Adult bathrooms and failing walls on the first floor are the biggest concerns with the condition of our building. We are thankful for the grant for additional space and equipment on our playground.
112,CO-1420-2496,525,Edgewater ES,School Leader,Overall Condition,3,"Inside walls in hallway B are crumbing near the floor. "
112,CO-1420-2496,526,Edgewater ES,Facility Manager,Overall Condition,2,"In addition to the previously mentioned water damage, there have been some major plumbing issues lately. In the last few months, we've had two instances of floor drains overflowing with sewage, as well as a persistent smell of gas coming from the staff bathrooms and the crawlspace below the principal's office."
112,CO-1420-2496,527,Edgewater ES,School Leader,Walkways,4,
112,CO-1420-2496,528,Edgewater ES,School Leader,Walkways,4,
112,CO-1420-2496,529,Edgewater ES,Facility Manager,Walkways,3,"There are several cracks in the sidewalk, particularly near the trees on the east side of the building, next to the parking lot."
112,CO-1420-2496,530,Edgewater ES,School Leader,Safety & Security,2,"Fencing along Depew St. would be helpful in keeping the public from our school grounds. We find people in the garden area at times and crossing our playground to gain access to the public park that boarders our campus to the east. "
112,CO-1420-2496,531,Edgewater ES,School Leader,Safety & Security,3,"We could use more cameras, especially outside on the north and east side of the building, and several more interior cameras. "
112,CO-1420-2496,532,Edgewater ES,Facility Manager,Safety & Security,4,
113,CO-1420-2550,533,Eiber ES,School Leader,HVAC,3,Main office - A/C is not working. It works in the rest of the building
113,CO-1420-2550,534,Eiber ES,School Leader,Interiors,4,
113,CO-1420-2550,535,Eiber ES,School Leader,Other Issues,,
113,CO-1420-2550,536,Eiber ES,School Leader,Teaching Space,5,
113,CO-1420-2550,537,Eiber ES,School Leader,Water Intrusion,5,
113,CO-1420-2550,538,Eiber ES,School Leader,Outdoor Amenities,5,
113,CO-1420-2550,539,Eiber ES,School Leader,Overall Condition,5,
113,CO-1420-2550,540,Eiber ES,School Leader,Walkways,5,
113,CO-1420-2550,541,Eiber ES,School Leader,Safety & Security,5,
114,CO-1420-2616,542,Elk Creek ES,School Leader,HVAC,2,Some rooms are extremely warm while others are freezing on the same day. It can be a real problem and we had to cancel preschool last year for a day due to extremely cold classrooms.
114,CO-1420-2616,543,Elk Creek ES,Facility Manager,HVAC,5,
114,CO-1420-2616,544,Elk Creek ES,Facility Manager,HVAC,2,"Exhaust fans were and still are missing in accordance to HVAC personal .  "
114,CO-1420-2616,545,Elk Creek ES,Facility Manager,HVAC,2,"This Building is 30 years old and the HVAC is wack. Somedays some roms are  too hot. I have no control over HVAC unless it needs repair. "
114,CO-1420-2616,546,Elk Creek ES,School Leader,Interiors,2,
114,CO-1420-2616,547,Elk Creek ES,Facility Manager,Interiors,3,Original Building was recarpeted in the bond but the addition flooring will need replacement.
114,CO-1420-2616,548,Elk Creek ES,Facility Manager,Interiors,3,"Elk Creek Elementary is 36 years old. Most of our classroom walls are wallpaper and are peeling off. Some carpet needs to be replaced and some areas have become unglued. In many areas our flooring is uneven due to water damage and poor construction. "
114,CO-1420-2616,549,Elk Creek ES,Facility Manager,Interiors,1,"This building could use a upgrade on floors especially carpet but that costs money which we need funding for. Again this building is 30 plus years old. "
114,CO-1420-2616,550,Elk Creek ES,School Leader,Other Issues,,My FM could address this the best.
114,CO-1420-2616,551,Elk Creek ES,Facility Manager,Other Issues,,Overflow parking lot needs to be paved and fenced.
114,CO-1420-2616,552,Elk Creek ES,Facility Manager,Other Issues,,"Our main play pad could use a resurfacing. "
114,CO-1420-2616,553,Elk Creek ES,Facility Manager,Other Issues,,
114,CO-1420-2616,554,Elk Creek ES,School Leader,Teaching Space,5,
114,CO-1420-2616,555,Elk Creek ES,Facility Manager,Teaching Space,5,
114,CO-1420-2616,556,Elk Creek ES,Facility Manager,Teaching Space,5,
114,CO-1420-2616,557,Elk Creek ES,Facility Manager,Teaching Space,5,
114,CO-1420-2616,558,Elk Creek ES,School Leader,Water Intrusion,3,"lower level of building, water comes in exterior doors."
114,CO-1420-2616,559,Elk Creek ES,Facility Manager,Water Intrusion,5,
114,CO-1420-2616,560,Elk Creek ES,Facility Manager,Water Intrusion,1,"Elk Creek East side of building has massive flooding when it rains. The playground pitch of draining off of the playground causes this problem. In order to fix the problem a drain cut into the cement and a grill cover over the drain would solve this problem . The pitch of the hill at the (BOTTOM) of said hill has a cement  water  drainage system that includes a cement wash with metal drainage  grill. 
In winter time, as the snow melts it creates ice damns on walkways and in front of exit doors and endangers the health welfare and wellbeing of children and staff.    "
114,CO-1420-2616,561,Elk Creek ES,Facility Manager,Water Intrusion,4,
114,CO-1420-2616,562,Elk Creek ES,School Leader,Outdoor Amenities,2,
114,CO-1420-2616,563,Elk Creek ES,Facility Manager,Outdoor Amenities,1,need a artificial turf playfield. Gravel is unsafe.
114,CO-1420-2616,564,Elk Creek ES,Facility Manager,Outdoor Amenities,1,"Our wood fencing is front of building is rotten and damaged.  Some our grounds are trampled over by children running over it. We believe that xeriscape would help tremendously.  "
114,CO-1420-2616,565,Elk Creek ES,Facility Manager,Outdoor Amenities,5,
114,CO-1420-2616,566,Elk Creek ES,School Leader,Overall Condition,4,
114,CO-1420-2616,567,Elk Creek ES,Facility Manager,Overall Condition,4,
114,CO-1420-2616,568,Elk Creek ES,Facility Manager,Overall Condition,3,"Due to our location and the weather seasons our roof occasionally has issues.  "
114,CO-1420-2616,569,Elk Creek ES,Facility Manager,Overall Condition,4,
114,CO-1420-2616,570,Elk Creek ES,School Leader,Walkways,2,"The concrete is a mess, looks bad and we have tried to address this."
114,CO-1420-2616,571,Elk Creek ES,Facility Manager,Walkways,5,
114,CO-1420-2616,572,Elk Creek ES,Facility Manager,Walkways,1,"Concrete sidewalk on East side of building  has separated approximately 3 inches form exterior wall foundation. This causes water damage, mold and rodent problems in the building.   "
114,CO-1420-2616,573,Elk Creek ES,Facility Manager,Walkways,2,The way this building is built every slop outside goes toward the building making snow and rain enter from leaks to ice forming around entrances making it not safe sometimes.
114,CO-1420-2616,574,Elk Creek ES,School Leader,Safety & Security,3,
114,CO-1420-2616,575,Elk Creek ES,Facility Manager,Safety & Security,5,
114,CO-1420-2616,576,Elk Creek ES,Facility Manager,Safety & Security,3,"Security cameras are minimal at Elk Creek Elementary. We've had break-ins and vandalism and trespassing. On one occasion an arrest was made. "
114,CO-1420-2616,577,Elk Creek ES,Facility Manager,Safety & Security,5,
309,CO-1420-2836,578,Evergreen HS,School Leader,HVAC,2,"Ongoing inconsistencies with overly hot conditions in the Choir and Band rooms. This occurs throughout the year, not just during summer months. The upper floors also experience overly hot conditions (80-90 degrees). There are other spaces that deal with overly cold conditions (upper-50s to lower 60s). Main office offices are routinely cold, requiring individual portable heaters in all offices."
309,CO-1420-2836,579,Evergreen HS,Facility Manager,HVAC,4,
309,CO-1420-2836,580,Evergreen HS,School Leader,Interiors,2,Flooring is mostly good. The new molding and trim does not adhere. The new paint on all handrails was not applied properly. Carpet is good!
309,CO-1420-2836,581,Evergreen HS,Facility Manager,Interiors,2,"Senior hall still has the original carpet on it even after construction. I go to these other high schools in the district and wonder why they look great and our building looks old and outdated. "
309,CO-1420-2836,582,Evergreen HS,School Leader,Other Issues,,"All concerns have been raised--there are no funds or solutions given. "
309,CO-1420-2836,583,Evergreen HS,Facility Manager,Other Issues,,"Sport sheds are falling apart. The food stand on the soccer field needs removed but the ones on the football field need replaced. 
Path that leads to our upper dirt parking lot constantly erodes away making it difficult for student walkway. 
Bridge that leads to open space wetlands is getting old and not safe to walk on"
309,CO-1420-2836,584,Evergreen HS,School Leader,Teaching Space,5,
309,CO-1420-2836,585,Evergreen HS,Facility Manager,Teaching Space,5,
309,CO-1420-2836,586,Evergreen HS,School Leader,Water Intrusion,5,
309,CO-1420-2836,587,Evergreen HS,Facility Manager,Water Intrusion,4,"Minor roof leaks "
309,CO-1420-2836,588,Evergreen HS,School Leader,Outdoor Amenities,1,"There is a notable inequity in the athletic facilities at other high school and EHS. Our lights and bleachers were parent-funded. We have an unlit field with dangerous footing that poses an injury risk to Marching Band and other field-based sports. This requires heavy usage and split time between up to four different programs during the fall and spring. This also poses possible Title IX related equity issues. Parking lot is consistently not cared for with ice/snow related events. "
309,CO-1420-2836,589,Evergreen HS,Facility Manager,Outdoor Amenities,3,"Soccer field if in ruff shape. Flooding is an issues with the natural water way coming from our wetland area. Also has created groves and ridges making it difficult to use. 
Football field track is falling apart. Has cuts and rips in it. 
Tennis court has cracks in it
"
309,CO-1420-2836,590,Evergreen HS,School Leader,Overall Condition,2,"Parts of the building are fine. Other parts are old, dirty due to age and use. We have an open sewage line behind the wrestling room doors, which makes for a poor student experience. This is an older building that would benefit from numerous upgrades to be on par in terms of services, comfort, educational and teaching/working conditions with other high schools in the district. "
309,CO-1420-2836,591,Evergreen HS,Facility Manager,Overall Condition,3,
309,CO-1420-2836,592,Evergreen HS,School Leader,Walkways,1,Some crumbling concrete. Ice melt cannot be used on new pours. These are our ADA entrances and exits. I have concerns around equity and safety as it pertains to students and guests with mobility issues. Sidewalks and stairs ARE NOT reliably safe for weeks at a time during winter months.
309,CO-1420-2836,593,Evergreen HS,Facility Manager,Walkways,2,"Bus stairs have cracks in it and are starting to fall apart 
Main stairs have a chunk missing out of them 
Athletic staircase is starting to get cracks in it."
309,CO-1420-2836,594,Evergreen HS,School Leader,Safety & Security,2,There are dozens of blind spots that need cameras. There is collapsing fencing. A gate requested in fall of 2024 to support safe entrances during after school events has not been addressed. Ongoing ice related injuries. The secure vestibule doors had a few instances of not locking. Unarmed doors.
309,CO-1420-2836,595,Evergreen HS,Facility Manager,Safety & Security,4,
208,CO-1420-2832,596,Evergreen MS,School Leader,HVAC,1,"Building is either extremely hot or extremely cold. There is no comfort zone. "
208,CO-1420-2832,597,Evergreen MS,School Leader,Interiors,5,
208,CO-1420-2832,598,Evergreen MS,School Leader,Other Issues,,"short on exterior security cameras. "
208,CO-1420-2832,599,Evergreen MS,School Leader,Teaching Space,5,
208,CO-1420-2832,600,Evergreen MS,School Leader,Water Intrusion,1,
208,CO-1420-2832,601,Evergreen MS,School Leader,Outdoor Amenities,2,"track and tennis courts are unsafe. broken springler heads throughout. "
208,CO-1420-2832,602,Evergreen MS,School Leader,Overall Condition,4,
208,CO-1420-2832,603,Evergreen MS,School Leader,Walkways,4,
208,CO-1420-2832,604,Evergreen MS,School Leader,Safety & Security,4,
209,CO-1420-2820,605,Everitt MS,School Leader,HVAC,2,"There are multiple rooms that are either too hot or too cool. These include the choir and band rooms, gym, principal�۪s office, conference room. "
209,CO-1420-2820,606,Everitt MS,Facility Manager,HVAC,4,
209,CO-1420-2820,607,Everitt MS,School Leader,Interiors,3,"Our tile flooring throughout need to be rewaxed. Our walls are in need of paint. "
209,CO-1420-2820,608,Everitt MS,Facility Manager,Interiors,3,"We need new tile in all rooms. Tile is cracking and really scratched. "
209,CO-1420-2820,609,Everitt MS,School Leader,Other Issues,,"The basement restrooms (community facing during events) are in a significant state of disrepair. "
209,CO-1420-2820,610,Everitt MS,Facility Manager,Other Issues,,
209,CO-1420-2820,611,Everitt MS,School Leader,Teaching Space,5,
209,CO-1420-2820,612,Everitt MS,Facility Manager,Teaching Space,4,
209,CO-1420-2820,613,Everitt MS,School Leader,Water Intrusion,1,"We had multiple roof leaks this year some of which took a long time to repair. "
209,CO-1420-2820,614,Everitt MS,Facility Manager,Water Intrusion,5,
209,CO-1420-2820,615,Everitt MS,School Leader,Outdoor Amenities,2,"There are multiple broken benches which need to be replaced or repaired. "
209,CO-1420-2820,616,Everitt MS,Facility Manager,Outdoor Amenities,4,
209,CO-1420-2820,617,Everitt MS,School Leader,Overall Condition,3,
209,CO-1420-2820,618,Everitt MS,Facility Manager,Overall Condition,4,
209,CO-1420-2820,619,Everitt MS,School Leader,Walkways,2,"The stairs on the east side are falling apart. "
209,CO-1420-2820,620,Everitt MS,Facility Manager,Walkways,4,
209,CO-1420-2820,621,Everitt MS,School Leader,Safety & Security,2,"We had issues this year with our parking lot lighting. It was out much of the year. "
209,CO-1420-2820,622,Everitt MS,Facility Manager,Safety & Security,1,"It has not been updated. We have not received a secured vestibule. And we don't have wall panic buttons "
115,CO-1420-2866,623,Fairmount ES,School Leader,HVAC,4,
115,CO-1420-2866,624,Fairmount ES,Facility Manager,HVAC,4,
115,CO-1420-2866,625,Fairmount ES,School Leader,Interiors,1,"Most of the carpet in classrooms is old and gross. "
115,CO-1420-2866,626,Fairmount ES,Facility Manager,Interiors,2,bathrooms and cafeteria need new flooring
115,CO-1420-2866,627,Fairmount ES,School Leader,Other Issues,,
115,CO-1420-2866,628,Fairmount ES,Facility Manager,Other Issues,,"we need a new parking lot badly this is a safety concern and tripping hazard. we have roof leaks in area when it rains. "
115,CO-1420-2866,629,Fairmount ES,School Leader,Teaching Space,4,
115,CO-1420-2866,630,Fairmount ES,Facility Manager,Teaching Space,4,
115,CO-1420-2866,631,Fairmount ES,School Leader,Water Intrusion,4,
115,CO-1420-2866,632,Fairmount ES,Facility Manager,Water Intrusion,3,water comes under door in gym when it rains
115,CO-1420-2866,633,Fairmount ES,School Leader,Outdoor Amenities,2,"The playground is solid, but the back top and field are in poor condition. "
115,CO-1420-2866,634,Fairmount ES,Facility Manager,Outdoor Amenities,2,playground needs replaced and pavement in play area
115,CO-1420-2866,635,Fairmount ES,School Leader,Overall Condition,3,"Overall I think it is OK. We need a new parking lot, carpet in classrooms, bathroom fixes, black top, and field work. "
115,CO-1420-2866,636,Fairmount ES,Facility Manager,Overall Condition,4,
115,CO-1420-2866,637,Fairmount ES,School Leader,Walkways,4,
115,CO-1420-2866,638,Fairmount ES,Facility Manager,Walkways,4,
115,CO-1420-2866,639,Fairmount ES,School Leader,Safety & Security,3,"We would like to have cameras in the vestibule and additional ones outside. We have some areas where I don't feel we have a clear view of areas. "
115,CO-1420-2866,640,Fairmount ES,Facility Manager,Safety & Security,3,i would like more cameras in the building
210,CO-1420-2963,641,Falcon Bluffs MS,Facility Manager,HVAC,1,"The chiller as we speak as been broken since the last week of school. Problems in the winter time with excessive heat and dampers getting stuck open. "
210,CO-1420-2963,642,Falcon Bluffs MS,Facility Manager,Interiors,3,"Eating in classrooms for Breakfast carpets are getting stained.  "
210,CO-1420-2963,643,Falcon Bluffs MS,Facility Manager,Other Issues,,The sound system for the gym and our auditorium are on there last leg . Lots of repairs over the last couple of years. Sometimes they don't work at all.
210,CO-1420-2963,644,Falcon Bluffs MS,Facility Manager,Teaching Space,2,Not enough storage space for custodial equipment.
210,CO-1420-2963,645,Falcon Bluffs MS,Facility Manager,Water Intrusion,3,Every time it rains we have a new water leak in the roof.
210,CO-1420-2963,646,Falcon Bluffs MS,Facility Manager,Outdoor Amenities,5,
210,CO-1420-2963,647,Falcon Bluffs MS,Facility Manager,Overall Condition,3,All the problems I pointed out earlier HVAC not up to par carpets getting stained roof leaks .
210,CO-1420-2963,648,Falcon Bluffs MS,Facility Manager,Walkways,5,
210,CO-1420-2963,649,Falcon Bluffs MS,Facility Manager,Safety & Security,3,Exterior building lights don't light up a lot of the building in the dark.
116,CO-1420-3025,650,Foothills ES,School Leader,HVAC,2,Some rooms are overly hot in the summer and the same rooms are overly cold in the winter. Not even disbursement of air conditioning or heating.
116,CO-1420-3025,651,Foothills ES,School Leader,Interiors,3,"The building has had several additions over the years- with each addition, we have mismatched flooring. There are pieces of the tile flooring that are missing and have not been replaced."
116,CO-1420-3025,652,Foothills ES,School Leader,Other Issues,,"The handicap parking is problematic for one of my staff members- he is concerned about the length of distance from the handicpa spot to the entrance of the building, especially when the weather is poor."
116,CO-1420-3025,653,Foothills ES,School Leader,Teaching Space,1,We are at capacity- I do not have enough space for teachers and am close to not having enough space for the number of students we have.
116,CO-1420-3025,654,Foothills ES,School Leader,Water Intrusion,1,"Every year I have been at Foothills we have had a significant water leak. One year it was in a kindergarten classroom and caused damage to the belongings in the room. Last year it was in the main hallway, celing tiles were replaced and carpet was dried. "
116,CO-1420-3025,655,Foothills ES,School Leader,Outdoor Amenities,4,
116,CO-1420-3025,656,Foothills ES,School Leader,Overall Condition,2,See above information
116,CO-1420-3025,657,Foothills ES,School Leader,Walkways,4,
116,CO-1420-3025,658,Foothills ES,School Leader,Safety & Security,2,"The main entrance is extremely small and in the main entrance vestibule, there is a window that opens to the principals office- this is not safe. "
502,CO-1420-3088,659,Foster Dual Language PK-8,School Leader,HVAC,3,"We have some rooms that get really hot, even when it is very cold outside. Your photo here is a very old photo of my school. Our Temp buildings are gone and we had a new addition in 2021 - I'm surprised this is the photo your are using for this.  
"
502,CO-1420-3088,660,Foster Dual Language PK-8,Facility Manager,HVAC,4,
502,CO-1420-3088,661,Foster Dual Language PK-8,Facility Manager,HVAC,4,
502,CO-1420-3088,662,Foster Dual Language PK-8,School Leader,Interiors,4,
502,CO-1420-3088,663,Foster Dual Language PK-8,Facility Manager,Interiors,4,
502,CO-1420-3088,664,Foster Dual Language PK-8,Facility Manager,Interiors,3,"The flooring in the gym(carpet) is really old and needs to be replaced because it is deteriorating and is becoming a safety hazard for the kids.
-Also the partition walls between the gym and cafeteria(sliding doors) are old and deteriorating as well."
502,CO-1420-3088,665,Foster Dual Language PK-8,School Leader,Other Issues,,"Saftety in our Parking lot! 
We need more space for parking. This school was built in 1955 as a neighborhood school. We have gone from three buses full of students to one bus because so many people drive their students, with only an increase of students at Foster. We need a bigger parking lot and a safer pick up lane for parents. We were supposed to receive a new parking lot from the last bond, but there wasn't enough money for it. This is a HUGE safety concern. "
502,CO-1420-3088,666,Foster Dual Language PK-8,Facility Manager,Other Issues,,We need a better cameras (video) and also a bigger parking lot.
502,CO-1420-3088,667,Foster Dual Language PK-8,Facility Manager,Other Issues,,"We only have one women's bathroom on one side of the building that has been shared by the female teachers,can we please have more bathrooms for them to use please,
"
502,CO-1420-3088,668,Foster Dual Language PK-8,School Leader,Teaching Space,4,
502,CO-1420-3088,669,Foster Dual Language PK-8,Facility Manager,Teaching Space,4,
502,CO-1420-3088,670,Foster Dual Language PK-8,Facility Manager,Teaching Space,4,
502,CO-1420-3088,671,Foster Dual Language PK-8,School Leader,Water Intrusion,5,
502,CO-1420-3088,672,Foster Dual Language PK-8,Facility Manager,Water Intrusion,4,
502,CO-1420-3088,673,Foster Dual Language PK-8,Facility Manager,Water Intrusion,4,
502,CO-1420-3088,674,Foster Dual Language PK-8,School Leader,Outdoor Amenities,4,
502,CO-1420-3088,675,Foster Dual Language PK-8,Facility Manager,Outdoor Amenities,5,
502,CO-1420-3088,676,Foster Dual Language PK-8,Facility Manager,Outdoor Amenities,5,
502,CO-1420-3088,677,Foster Dual Language PK-8,School Leader,Overall Condition,4,
502,CO-1420-3088,678,Foster Dual Language PK-8,Facility Manager,Overall Condition,4,
502,CO-1420-3088,679,Foster Dual Language PK-8,Facility Manager,Overall Condition,4,
502,CO-1420-3088,680,Foster Dual Language PK-8,School Leader,Walkways,4,
502,CO-1420-3088,681,Foster Dual Language PK-8,Facility Manager,Walkways,5,
502,CO-1420-3088,682,Foster Dual Language PK-8,Facility Manager,Walkways,5,
502,CO-1420-3088,683,Foster Dual Language PK-8,School Leader,Safety & Security,3,We need another camera for safety here. We have an active homeless population and need a camera here for video and also for observation. It is a blind spot.
502,CO-1420-3088,684,Foster Dual Language PK-8,Facility Manager,Safety & Security,4,
502,CO-1420-3088,685,Foster Dual Language PK-8,Facility Manager,Safety & Security,3,"The cameras video is really poor and is really difficult to see a clear face in a video also we are in need of a Camera looking towards the storage sheds, because we have homeless people breaking in to them really often."
310,CO-1420-3502,686,Golden HS,School Leader,HVAC,1,"The units do not heat and cool the building consistently heat and cool from room to room. One room may be cold and another room may hot. There are certain rooms that must be cooled through fans and certain rooms are so hot during winter we have to open windows. The HVAC unit is the biggest mechanical issue at GHS. "
310,CO-1420-3502,687,Golden HS,School Leader,Interiors,2,"Since I started last year we have been repainting, but the carpet is not in good shape at all. "
310,CO-1420-3502,688,Golden HS,School Leader,Other Issues,,"Parking lot needs to be repaved. "
310,CO-1420-3502,689,Golden HS,School Leader,Teaching Space,2,We are full.
310,CO-1420-3502,690,Golden HS,School Leader,Water Intrusion,4,
310,CO-1420-3502,691,Golden HS,School Leader,Outdoor Amenities,4,
310,CO-1420-3502,692,Golden HS,School Leader,Overall Condition,3,"The building is 17 years old and looks 50. "
310,CO-1420-3502,693,Golden HS,School Leader,Walkways,4,
310,CO-1420-3502,694,Golden HS,School Leader,Safety & Security,1,We do not have a secure vestibule. We also have two building which cause multiple doors to have be unlocked to allow outside people easier access to the inside of the campus. I would prefer our courtyard to be fenced.
118,CO-1420-3536,695,Governor's Ranch ES,School Leader,HVAC,3,Classroom temps in the fall tend to be high resulting in multiple fans used in each classroom.
118,CO-1420-3536,696,Governor's Ranch ES,Facility Manager,HVAC,4,
118,CO-1420-3536,697,Governor's Ranch ES,Facility Manager,HVAC,5,
118,CO-1420-3536,698,Governor's Ranch ES,School Leader,Interiors,3,We painted all classroom walls summer of 2023 prior to classroom carpet being replaced.  We are currently in a 2-3 year project of painting all interior hallways walls.  All painting is done at school's expense using SBB funds.
118,CO-1420-3536,699,Governor's Ranch ES,Facility Manager,Interiors,2,"In all the pods has old wallpaper makes it hard to clean and to keep in fair looking condition !! floors are in poor condition in art room and in cafeteria !! "
118,CO-1420-3536,700,Governor's Ranch ES,Facility Manager,Interiors,4,
118,CO-1420-3536,701,Governor's Ranch ES,School Leader,Other Issues,,
118,CO-1420-3536,702,Governor's Ranch ES,Facility Manager,Other Issues,,"n\a "
118,CO-1420-3536,703,Governor's Ranch ES,Facility Manager,Other Issues,,
118,CO-1420-3536,704,Governor's Ranch ES,School Leader,Teaching Space,3,"We continue to grow, and we are currently using every classroom space.  Using SBB dollars, we fixed/flipped the dark room into a CLDE office/classroom.  The removal of our temp buildings meant additional wear/tear on the main building by clubs and before/after school care."
118,CO-1420-3536,705,Governor's Ranch ES,Facility Manager,Teaching Space,4,
118,CO-1420-3536,706,Governor's Ranch ES,Facility Manager,Teaching Space,4,Our school i
118,CO-1420-3536,707,Governor's Ranch ES,School Leader,Water Intrusion,4,
118,CO-1420-3536,708,Governor's Ranch ES,Facility Manager,Water Intrusion,4,
118,CO-1420-3536,709,Governor's Ranch ES,Facility Manager,Water Intrusion,5,
118,CO-1420-3536,710,Governor's Ranch ES,School Leader,Outdoor Amenities,2,Playground updated ($240k) completed using school funds in 2025; blacktop areas and areas were temp buildings were are in disrepair.  Baseball field benches are in disrepair.
118,CO-1420-3536,711,Governor's Ranch ES,Facility Manager,Outdoor Amenities,4,
118,CO-1420-3536,712,Governor's Ranch ES,Facility Manager,Outdoor Amenities,5,
118,CO-1420-3536,713,Governor's Ranch ES,School Leader,Overall Condition,3,
118,CO-1420-3536,714,Governor's Ranch ES,Facility Manager,Overall Condition,5,
118,CO-1420-3536,715,Governor's Ranch ES,Facility Manager,Overall Condition,2,"Windows and doors are so old in every classroom!! .. bathrooms tile ,doors "
118,CO-1420-3536,716,Governor's Ranch ES,School Leader,Walkways,2,Concrete heaving by trees and sinking near building resulting is trip hazards and snow removal issues (heaving) and water resting by foundation (sinking).
118,CO-1420-3536,717,Governor's Ranch ES,Facility Manager,Walkways,4,
118,CO-1420-3536,718,Governor's Ranch ES,Facility Manager,Walkways,3,"Back north playground sidewalk  has a big broken spot. "
118,CO-1420-3536,719,Governor's Ranch ES,School Leader,Safety & Security,3,"With exception of main entry camera and security vestibule, all cameras have been purchased using school funds.  Two additional cameras are needed as indicated on map (location marker isn't accurate--see descriptions for each marker).  Also, several cameras are now out of warranty that will need to be replaced with they break."
118,CO-1420-3536,720,Governor's Ranch ES,Facility Manager,Safety & Security,5,
118,CO-1420-3536,721,Governor's Ranch ES,Facility Manager,Safety & Security,5,
119,CO-1420-3622,722,Green Gables ES,School Leader,HVAC,5,
119,CO-1420-3622,723,Green Gables ES,Facility Manager,HVAC,4,
119,CO-1420-3622,724,Green Gables ES,School Leader,Interiors,5,
119,CO-1420-3622,725,Green Gables ES,Facility Manager,Interiors,4,
119,CO-1420-3622,726,Green Gables ES,School Leader,Other Issues,,"Our bathrooms are old and in need of work and updates. The floors/walls are old and damaged. The floor tiles are cracked and gross. The boys bathrooms in particular consistently smell of urine and that is not due to them lacking proper cleaning and sanitizing. Honestly, it seems like the smell is in the walls and floor. "
119,CO-1420-3622,727,Green Gables ES,Facility Manager,Other Issues,,"Our bathrooms are very outdated. The tile on the floor is cracking holding urine and other things causing our bathrooms to consistently smell regardless of cleaning and sanitizing. "
119,CO-1420-3622,728,Green Gables ES,School Leader,Teaching Space,3,"Our building is in good condition, however, it is a small school and we have grown in enrollment. We have limited space for staff members and many share work and student spaces. "
119,CO-1420-3622,729,Green Gables ES,Facility Manager,Teaching Space,3,We have a small building and with shared staff lack work spaces for adults. We also can never grow our enrollment because we can't add classrooms. We are at capacity.
119,CO-1420-3622,730,Green Gables ES,School Leader,Water Intrusion,3,When there is heavy rain or heavy/wet snowfall we will often leaks in the rooms identified below.
119,CO-1420-3622,731,Green Gables ES,Facility Manager,Water Intrusion,1,
119,CO-1420-3622,732,Green Gables ES,School Leader,Outdoor Amenities,5,
119,CO-1420-3622,733,Green Gables ES,Facility Manager,Outdoor Amenities,4,
119,CO-1420-3622,734,Green Gables ES,School Leader,Overall Condition,5,
119,CO-1420-3622,735,Green Gables ES,Facility Manager,Overall Condition,4,
119,CO-1420-3622,736,Green Gables ES,School Leader,Walkways,5,
119,CO-1420-3622,737,Green Gables ES,Facility Manager,Walkways,5,
119,CO-1420-3622,738,Green Gables ES,School Leader,Safety & Security,3,We could utilize additional outdoor cameras as we have had vandalism increasing on our property and we do not have cameras in all the outdoor locations to support that and if there was an emergency situation where we needed to see the entire perimeter of ourproperty.
119,CO-1420-3622,739,Green Gables ES,Facility Manager,Safety & Security,2,"Our secure vestibule does not have a window screen, but instead a door into the office and a door into the school. We have been told this is not technically how it should have been done and is not as secure as if we had the window box and no door directly into the office. 

We lack security cameras on the outside of the building to give a clear view of who is on property. "
311,CO-1420-3628,740,Green Mountain HS,School Leader,HVAC,1,"The air is never moving in the building. The ac especially "
311,CO-1420-3628,741,Green Mountain HS,Facility Manager,HVAC,2,Building struggles to cool down
311,CO-1420-3628,742,Green Mountain HS,School Leader,Interiors,1,"The leaks have damaged the walls and floors, everything needs an update "
311,CO-1420-3628,743,Green Mountain HS,Facility Manager,Interiors,3,
311,CO-1420-3628,744,Green Mountain HS,School Leader,Other Issues,,
311,CO-1420-3628,745,Green Mountain HS,Facility Manager,Other Issues,,
311,CO-1420-3628,746,Green Mountain HS,School Leader,Teaching Space,4,
311,CO-1420-3628,747,Green Mountain HS,Facility Manager,Teaching Space,4,
311,CO-1420-3628,748,Green Mountain HS,School Leader,Water Intrusion,1,"We have so many leaks including our main commons onto our stage and multiple classrooms. "
